author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,Category,location,bbox,normalized_tweet
62815748,2022-05-01 20:18:01+00:00,5380643742db3038,1.52E+18,en,80,0,2,3,Twitter Web App, It occurs to me that Bill could know this because he's coming up with the new scariant in his head. I could be wrong but it is possible that he could be about to blame the deaths caused by vaxx side effects on the virus. Amiright  ?,no,"Dunfermline, Scotland","[-3.505666, 56.0468844, -3.4000599, 56.087476]","['occurs', 'bill', 'could', 'know', 'coming', 'new', 'scariant', 'head', 'could', 'wrong', 'possible', 'could', 'blame', 'death', 'caused', 'vaxx', 'side', 'effect', 'virus', 'amiright', 'billgates']"
1.02E+18,2022-05-01 18:58:10+00:00,7bd9298983681ec3,1.52E+18,en,19,0,10,1,Twitter for Android,"Think it'll be an early night tonight. Totally shattered, the antibiotics are making me feel nauseous and the infection is making me feel generally unwell.  cooked tonight, the gorgeous fella.",yes,"Sunderland, England","[-1.41661, 54.858852, -1.354122, 54.939633]","['early', 'night', 'tonight', 'totally', 'shattered', 'antibiotic', 'making', 'feel', 'nauseous', 'infection', 'making', 'feel', 'generally', 'unwell', 'ge', 'cooked', 'tonight', 'gorgeous', 'fella']"
3957494477,2022-05-01 18:18:53+00:00,53b67b1d1cc81a51,1.52E+18,en,22,0,3,0,Twitter for iPhone,"Bank holiday reading, still feeling a bit tired from whatever ferral virus I picked up from the ward.

This novel from   has kept me gripped for a few days! #readingforpleasure ",yes,"Birmingham, England","[-2.033651, 52.381063, -1.74763, 52.60687]","['reading', 'still', 'feeling', 'bit', 'tired', 'whatever', 'ferral', 'virus', 'picked', 'ward', 'novel', 'jojomoyes', 'kept', 'gripped', 'day', 'readingforpleasure', 'http', 'co', 'tgj', 'whdl']"
358957935,2022-05-01 18:02:13+00:00,315b740b108481f6,1.52E+18,en,0,0,1,0,Twitter for iPhone," It’s a vicious circle. If it’s going to be treated like a common cold/flu then we need to go back to how we behaved back then. Julie has the sniffles? Silly, she should have called in sick now I might catch them and ruin my weekend!",yes,"Manchester, England","[-2.319934, 53.343623, -2.147026, 53.5702824]","['vicious', 'circle', 'going', 'treated', 'like', 'common', 'cold', 'flu', 'need', 'go', 'back', 'behaved', 'back', 'julie', 'sniffle', 'silly', 'called', 'sick', 'might', 'catch', 'ruin', 'weekend']"
1.32E+18,2022-05-01 17:36:27+00:00,7d7bdec12d2549d4,1.52E+18,en,5,0,0,0,Twitter for iPhone, Lmfao this is their reaction after getting suspended after trying to go fake viral 😭 ,no,"Nottingham, England","[-1.2501363, 52.921473, -1.094396, 53.017965]","['reaction', 'getting', 'suspended', 'trying', 'go', 'fake', 'viral', 'http', 'co', 'ze', 'uizunrv']"
584763648,2022-05-01 16:36:29+00:00,68cc6e716bd2c8d5,1.52E+18,en,3,0,3,0,Twitter for Android,"Some kind of infection in my leg. Cough, headache. Lethargy, nausea. Out of ours GP has given me more anti biotics. I have not felt this fucked up in a while. ",yes,"Accrington, England","[-2.421728, 53.727777, -2.335136, 53.775655]","['infection', 'leg', 'cough', 'headache', 'lethargy', 'nausea', 'gp', 'given', 'anti', 'biotics', 'felt', 'fucked', 'http', 'co', 'aytkatbpfg']"
1.36E+18,2022-05-01 15:57:39+00:00,1f592b82aea688ff,1.52E+18,en,0,0,0,0,Twitter for Android,"One for Eid Special for the brother who have booked an appointment for their trims for #EidUlFitr

Check out Shabz's video! #TikTok 
.
.
#tiktok #viral #Trending #funny #fyp #IFB #shabzofficial",no,"Derby, England","[-1.556856, 52.870587, -1.384701, 52.960473]","['eid', 'special', 'brother', 'booked', 'appointment', 'trim', 'eidulfitr', 'check', 'shabz', 'video', 'tiktok', 'http', 'co', 'pba', 'ddjrp', 'tiktok', 'viral', 'trending', 'funny', 'fyp', 'ifb', 'shabzofficial']"
1582595035,2022-05-01 15:55:01+00:00,1b676cd4b8a8684a,1.52E+18,en,1,0,1,0,Twitter for iPhone,Feks sake. I have awful cramps again. I’ve been feeling bone achingly tired but mostly better in myself the last couple of days(omitting hayfever woes). I’m wondering if I have some sort of infection. I didn’t have pain this long last time. No biopsy results yet.,yes,"Southampton, England","[-1.476463, 50.883056, -1.3164712, 50.959599]","['awful', 'cramp', 'feeling', 'bone', 'achingly', 'tired', 'mostly', 'better', 'last', 'couple', 'day', 'omitting', 'hayfever', 'woe', 'wondering', 'sort', 'infection', 'pain', 'long', 'last', 'time', 'biopsy', 'result', 'yet']"
35161463,2022-05-01 15:45:06+00:00,08be9e4ebe3d037d,1.52E+18,en,1,0,0,0,Twitter for Android,"   Atrocious! Bl**dy academies!
I tested +, pretty unwell for weeks. Work for very supportive LA (still off work, recovering). 
Plus risk of increased severity of symptoms, there is chance of passing virus to others. Would feel so responsible! 
Not everyone gets it as a cold.",yes,"Poplar, London","[-0.080028, 51.48432, 0.009989, 51.545341]","['peter', 'mun', 'atrocious', 'bl', 'dy', 'academy', 'tested', 'pretty', 'unwell', 'week', 'work', 'supportive', 'la', 'still', 'work', 'recovering', 'plus', 'risk', 'increased', 'severity', 'symptom', 'chance', 'passing', 'virus', 'others', 'would', 'feel', 'responsible', 'everyone', 'get', 'cold']"
4077963063,2022-05-01 15:38:58+00:00,08be9e4ebe3d037d,1.52E+18,en,59,1,1,2,Twitter for iPhone,twitter is unbearable with all these viral link tweets rn,no,"Poplar, London","[-0.080028, 51.48432, 0.009989, 51.545341]","['unbearable', 'viral', 'link', 'tweet', 'rn']"
8.40E+17,2022-05-01 15:38:10+00:00,07e9c7d1954fff64,1.52E+18,en,3,0,0,0,Twitter for Android,Missing the parties over the Snake due to chickenpox etc. Wee dance over here. Join us 😁🤘 ,yes,"Sheffield, England","[-1.573648, 53.309898, -1.325576, 53.4564311]","['party', 'snake', 'due', 'chickenpox', 'etc', 'wee', 'dance', 'join', 'u', 'http', 'co', 'znfjb', 'ouvz']"
1.10E+18,2022-05-01 15:27:35+00:00,3eb2c704fe8a50cb,1.52E+18,en,0,0,0,0,Instagram,"Use the Sound #AKUMBELIBE #GODISKING #trending #video #viral #fyp #foryou #tiktokghanamusic #facebookreels #INSTAGRAM #N2Y #viralvideo @ London, United Kingdom ",no,"City of London, London","[-0.112442, 51.5068, -0.0733794, 51.522161]","['sound', 'akumbelibe', 'godisking', 'trending', 'video', 'viral', 'fyp', 'foryou', 'tiktokghanamusic', 'facebookreels', 'instagram', 'n', 'viralvideo', 'london', 'united', 'kingdom', 'http', 'co', 'zbrnwkq', 'ai']"
24230414,2022-05-01 14:59:51+00:00,06b9691f34c91d1c,1.52E+18,en,3,0,0,0,Twitter for iPhone,Be great if this tweet goes viral and then somebody like Mbappe sees it and replies with “you sure about that?” or something and then next season Kulu nutmegs him in the champions league final and after months of waiting I can reply with “yes”,no,"Tottenham, London","[-0.170246, 51.564585, -0.034078, 51.6112184]","['tweet', 'go', 'viral', 'somebody', 'like', 'mbappe', 'see', 'reply', 'sure', 'something', 'next', 'season', 'kulu', 'nutmeg', 'champion', 'league', 'final', 'month', 'waiting', 'reply', 'yes']"
1921117772,2022-05-01 14:55:00+00:00,7b2bf32a22a12e00,1.52E+18,en,0,0,0,0,Twitter for Android,"   Gotta say gratz to  for putting a tweet out that's got traction.
Putting aside the For/Against argument, at least we've ended up debating a Trans issue, which has gone micro-viral.",no,"Westhoughton, England","[-2.540725, 53.526823, -2.4910944, 53.5653067]","['jamiecollabro', 'teddyhinde', 'got', 'ta', 'say', 'gratz', 'teddyhinde', 'putting', 'tweet', 'got', 'traction', 'putting', 'aside', 'argument', 'least', 'ended', 'debating', 'trans', 'issue', 'gone', 'micro', 'viral']"
1.14E+18,2022-05-01 14:52:07+00:00,3bc1b6cfd27ef7f6,1.52E+18,en,1,0,3,0,Twitter for iPhone,   I think that’s what viruses tend to do - get weaker? The virus was probably on the way out before MRNA ‘vaccines’. Just a thought…..,yes,"East, England","[-0.745779800818049, 51.4482221321091, 1.76893599950184, 52.9926789576249]","['fabandy', 'matthewdmarsden', 'think', 'virus', 'tend', 'get', 'weaker', 'virus', 'probably', 'way', 'mrna', 'vaccine', 'thought']"
1894180640,2022-05-01 14:47:50+00:00,74790dfe0c08c72f,1.52E+18,en,60,0,1,0,Twitter for Android,I also believe I reinfected my skin infection I went through an antibiotic course earlier this month to beat. This will also contribute to the slow recovery of arms. I'm hoping to get a swab test and a new course of antibiotics if so. Just hoping it hasn't strengthened resistance,no,"Sale, England","[-2.3798084, 53.358611, -2.2737406, 53.4417876]","['believe', 'reinfected', 'skin', 'infection', 'went', 'antibiotic', 'course', 'earlier', 'month', 'beat', 'also', 'contribute', 'slow', 'recovery', 'arm', 'hoping', 'get', 'swab', 'test', 'new', 'course', 'antibiotic', 'hoping', 'strengthened', 'resistance']"
1.32E+18,2022-05-01 14:28:41+00:00,6315e24adfefa0dd,1.52E+18,en,1,0,1,0,Twitter for iPhone,  Norovirus is a horrible horrible tummy bug which makes you sick (at BOTH ends). If anyone hugs mummy there is a good chance that they can catch it too 😿,yes,"Perth, Scotland","[-3.4896114, 56.376686, -3.399675, 56.419651]","['norovirus', 'horrible', 'horrible', 'tummy', 'bug', 'make', 'sick', 'end', 'anyone', 'hug', 'mummy', 'good', 'chance', 'catch']"
981204330,2022-05-01 13:53:42+00:00,151b9e91272233d1,1.52E+18,en,1,0,0,0,Twitter for Android,#sundayvibes nothing is better than spending time with my amazing boy ❤️ No one can comprehend what he's been through! Even now another infection and he's smiling! It puts everything else into perspective #amazing #love ❤️🌈🦄 Xx ,yes,"Liverpool, England","[-3.008791, 53.36489, -2.822063, 53.474867]","['better', 'spending', 'time', 'amazing', 'boy', 'one', 'comprehend', 'even', 'another', 'infection', 'smiling', 'put', 'everything', 'else', 'perspective', 'amazing', 'love', 'xx', 'http', 'co', 'hjtwtfbdv']"
304444470,2022-05-01 13:44:09+00:00,4b6c0ea1297b258a,1.52E+18,en,1,0,0,0,Twitter for iPhone, I hope that today you’re being really kind to yourself and remembering that self care is an investment in your health and well being.  My garden has been giving me such boosts while I’ve had covid and a chest infection: so I’m sharing a photo that I hope will bring joy to you. ,yes,"Leyland, England","[-2.745844, 53.680249, -2.674027, 53.715318]","['hope', 'today', 'really', 'kind', 'remembering', 'self', 'care', 'investment', 'health', 'well', 'garden', 'giving', 'boost', 'covid', 'chest', 'infection', 'sharing', 'photo', 'hope', 'bring', 'joy', 'http', 'co', 'ru', 'ymrut']"
12521152,2022-05-01 13:32:00+00:00,06168d1feda43857,1.52E+18,en,0,0,0,0,Twitter for Android,"I was starting to wonder why all these viral tweets seem to have similar Spaces links included that are unrelated to the tweet and thought it seemed a bit shady.

Turns out it's exploiting the Twitter algorithm 🤦‍♂️
",no,"South East, England","[-1.95729593780907, 50.5746064789388, 1.45178800018019, 52.1962850088601]","['starting', 'wonder', 'viral', 'tweet', 'seem', 'similar', 'space', 'link', 'included', 'unrelated', 'tweet', 'thought', 'seemed', 'bit', 'shady', 'turn', 'exploiting', 'twitter', 'algorithm', 'http', 'co', 'ldla', 'gye', 'g']"
1.12E+18,2022-05-01 13:20:59+00:00,5b89026838905744,1.52E+18,en,41,0,19,0,Twitter for Android,Poor mummys been very very poorly since last night...she was ill at work all night..no sleep and still not better now..daddy thinks it could be the norovirus as that's going around...mummy just cries and says she wants to sleep and feel better 😞 we are staying out the way!!!,yes,"Margate, England","[1.276074, 51.365799, 1.439771, 51.393166]","['poorly', 'since', 'last', 'night', 'ill', 'work', 'night', 'sleep', 'still', 'better', 'daddy', 'think', 'could', 'norovirus', 'going', 'around', 'mummy', 'cry', 'say', 'want', 'sleep', 'feel', 'better', 'staying', 'way']"
1.52E+18,2022-05-01 13:17:23+00:00,7f15dd80ac78ef40,1.52E+18,en,0,0,0,0,Twitter for Android," ... and just how many watching porn? I suspect there are more than the one who was caught, and his punishment was a warning to them. Cameron didn't go when the tweet of him with his penis in a pig's mouth went viral.",no,"Bristol, England","[-2.659936, 51.399367, -2.510844, 51.516387]","['many', 'watching', 'porn', 'suspect', 'one', 'caught', 'punishment', 'warning', 'cameron', 'go', 'tweet', 'penis', 'pig', 'mouth', 'went', 'viral']"
20170649,2022-05-01 12:56:54+00:00,7ef79c5ab17d518c,1.52E+18,en,0,0,1,0,Twitter for Android,Looks like  is deliberately exposing its customers to infection... ,yes,"Barnet, London","[-0.2925791, 51.555179, -0.12921, 51.6685903]","['wagamama', 'uk', 'deliberately', 'exposing', 'customer', 'infection', 'http', 'co', 'igjb', 'okxnx']"
41130508,2022-05-01 12:50:31+00:00,50f2d0272381533f,1.52E+18,en,4,0,0,0,Twitter for Android,What's with all these basic viral tweets having links to Spaces underneath them and why are they all over my timeline today,no,"East Midlands, England","[-2.03410488116464, 51.9772264213839, 0.357994000542651, 53.6163564980205]","['basic', 'viral', 'tweet', 'link', 'space', 'underneath', 'timeline', 'today']"
14919212,2022-05-01 12:37:29+00:00,3b4abe7dce81813a,1.52E+18,en,8,0,4,0,Twitter for iPhone,"The hard work continues to pay off - lightest since the start of 2018.

They say it takes a longer to lose the weight than lose it, but it would seem it’s not always the case.

Very happy.  Just hope I’m getting past this virus/infection and can get back to the gym! ",no,"Oldham, England","[-2.185708, 53.492866, -2.048031, 53.592865]","['work', 'continues', 'pay', 'lightest', 'since', 'start', 'say', 'take', 'longer', 'lose', 'weight', 'lose', 'would', 'seem', 'always', 'case', 'happy', 'hope', 'getting', 'past', 'virus', 'infection', 'get', 'back', 'gym', 'http', 'co', 'tq', 'fyvb']"
1890772064,2022-05-01 11:42:29+00:00,1353b3e82b1e7b1d,1.52E+18,en,0,0,0,0,Twitter for iPad,"  From the article sounds like common sense to me

“ Organisers have required that guests be tested for the virus

also I’m sure no one was forced to attend .",yes,"Abernethy, Scotland","[-3.323709, 56.328495, -3.3045176, 56.3363014]","['article', 'sound', 'like', 'common', 'sense', 'organiser', 'required', 'guest', 'tested', 'virus', 'also', 'sure', 'one', 'forced', 'attend']"
3241903769,2022-05-01 11:31:52+00:00,16a7928fc7d1075a,1.52E+18,en,1,0,1,0,Twitter for iPhone,"   Still achey, sore throat and blocked up. Like everyone says, just flu like but not great. Plenary of paracetamol and I’m isolating despite the rules
Are you all good?",yes,"Warrington, England","[-2.675408, 53.341661, -2.511193, 53.423555]","['crucialbmxshop', 'sortedracegear', 'still', 'achey', 'sore', 'throat', 'blocked', 'like', 'everyone', 'say', 'flu', 'like', 'great', 'plenary', 'paracetamol', 'isolating', 'despite', 'rule', 'good']"
332755325,2022-05-01 10:42:47+00:00,0d3425e5f87a9d00,1.52E+18,en,0,0,0,0,Twitter for Android,I'm still not clicking on that spaces link no matter how many viral tweets you attach it to. ,no,"Hill Head, England","[-1.2428105, 50.810499, -1.1932371, 50.83728]","['still', 'clicking', 'space', 'link', 'matter', 'many', 'viral', 'tweet', 'attach', 'http', 'co', 'qcxqlc', 'dbm']"
1.52E+18,2022-05-01 10:04:09+00:00,264d78890351c20b,1.52E+18,en,1,0,0,0,Twitter for Android, The vaccine has killed more people than the virus so 🖕🏼 and your friends for what ya all done. ,yes,"Isle of Man, United Kingdom","[-4.8310122, 54.0429236, -4.3078409, 54.4180596]","['vaccine', 'killed', 'people', 'virus', 'friend', 'ya', 'done', 'http', 'co', 'pjqrvmevew']"
533002878,2022-05-01 09:08:34+00:00,1eccff5b77dbb122,1.52E+18,en,1,0,0,0,Twitter for Android,"   It seems like you don't know how Western world works now. Why don't we hear such stories from other parts of the world? They encourage women to do so!

If these cases didn't go viral, who knows, those men would have been serving prison time by now.",no,"Eltham, London","[0.045148, 51.423888, 0.1335005, 51.5129158]","['amosunfemi', 'drolufunmilayo', 'seems', 'like', 'know', 'western', 'world', 'work', 'hear', 'story', 'part', 'world', 'encourage', 'woman', 'case', 'go', 'viral', 'know', 'men', 'would', 'serving', 'prison', 'time']"
1.23E+18,2022-05-01 08:48:05+00:00,6bc1630ac15fbcaa,1.52E+18,en,0,0,0,0,Twitter for Android,Any of you make me go viral if this happens and you'll have bad karma for life. ,no,"West Bromwich, England","[-2.0971002, 52.460709, -1.921566, 52.569037]","['make', 'go', 'viral', 'happens', 'bad', 'karma', 'life', 'http', 'co', 'auwr', 'cyxta']"
1.41E+18,2022-05-01 08:44:21+00:00,315b740b108481f6,1.52E+18,en,1,0,0,0,Twitter for Android, No mate they are the virus #backboris and #VoteConservative is the anti virus,no,"Manchester, England","[-2.319934, 53.343623, -2.147026, 53.5702824]","['mate', 'virus', 'backboris', 'voteconservative', 'anti', 'virus']"
154478560,2022-05-01 08:37:39+00:00,69ebbbb7428ba98d,1.52E+18,en,0,0,1,0,Twitter for iPhone,  That’s what we had (have) still snotty after two weeks of being negative. Mostly it was flu symptoms with one bad day of feeling crap. Take care mate,yes,"Winwick, England","[-2.610338, 53.425815, -2.586578, 53.4351509]","['hilarye', 'still', 'snotty', 'two', 'week', 'negative', 'mostly', 'flu', 'symptom', 'one', 'bad', 'day', 'feeling', 'crap', 'take', 'care', 'mate']"
304307433,2022-05-01 08:22:04+00:00,695b360b8171c433,1.52E+18,en,0,0,1,0,Twitter for Android,  A vaccine is something that is designed to stimulate your own immune system to react to an infection to create antibodies. Some provide almost complete protection whilst others are designed to mitigate the worst effects of an infection. So yes it is a vaccine.,yes,"Stratford, London","[-0.0194808, 51.525469, 0.0694732, 51.564174]","['vaccine', 'something', 'designed', 'stimulate', 'immune', 'system', 'react', 'infection', 'create', 'antibody', 'provide', 'almost', 'complete', 'protection', 'whilst', 'others', 'designed', 'mitigate', 'worst', 'effect', 'infection', 'yes', 'vaccine']"
223403239,2022-05-01 08:20:57+00:00,135989ad972a5d9d,1.52E+18,en,1,0,1,0,Twitter for iPhone," Hope you get better soon, horrid little virus.",yes,"Bromley, London","[-0.080526, 51.3434174, 0.1331237, 51.4452233]","['get', 'better', 'soon', 'horrid', 'little', 'virus']"
